Id,Label,timeset,componentnumber,strongcompnum
9963,9963,,12,91
2870,2870,,16,122
271,271,,16,122
532,532,,16,122
569,569,,16,122
912,912,,16,122
1158,1158,,16,122
1456,1456,,16,122
1924,1924,,16,122
2288,2288,,16,122
2446,2446,,16,122
2688,2688,,16,122
2786,2786,,16,122
3653,3653,,16,122
3870,3870,,16,122
3994,3994,,16,122
4168,4168,,16,122
4273,4273,,16,122
4315,4315,,16,122
4494,4494,,16,122
4575,4575,,16,122
4609,4609,,16,122
4859,4859,,16,122
4917,4917,,16,122
4992,4992,,16,122
5006,5006,,16,122
5138,5138,,16,122
5436,5436,,16,122
5765,5765,,16,122
6033,6033,,16,122
6223,6223,,16,122
6314,6314,,16,122
6325,6325,,16,122
6786,6786,,16,122
7905,7905,,16,122
7921,7921,,16,122
7938,7938,,16,122
7961,7961,,16,122
8153,8153,,16,122
8266,8266,,16,122
8482,8482,,16,122
8519,8519,,16,122
8580,8580,,16,122
8588,8588,,16,122
8780,8780,,16,122
8902,8902,,16,122
8962,8962,,16,122
9608,9608,,16,122
9870,9870,,16,122
9381,9381,,17,128
215,215,,17,128
505,505,,17,128
856,856,,17,128
954,954,,17,128
1058,1058,,17,128
1346,1346,,17,128
1767,1767,,17,128
2058,2058,,17,128
2062,2062,,17,128
2108,2108,,17,128
2257,2257,,17,128
2301,2301,,17,128
2887,2887,,17,128
3302,3302,,17,128
3501,3501,,17,128
3670,3670,,17,128
3789,3789,,17,128
3882,3882,,17,128
3917,3917,,17,128
4116,4116,,17,128
4940,4940,,17,128
4985,4985,,17,128
5014,5014,,17,128
5274,5274,,17,128
5548,5548,,17,128
5701,5701,,17,128
5901,5901,,17,128
6242,6242,,17,128
6453,6453,,17,128
6535,6535,,17,128
6582,6582,,17,128
6711,6711,,17,128
6819,6819,,17,128
6947,6947,,17,128
7200,7200,,17,128
7475,7475,,17,128
7631,7631,,17,128
7836,7836,,17,128
7939,7939,,17,128
7962,7962,,17,128
8506,8506,,17,128
8754,8754,,17,128
9085,9085,,17,128
9122,9122,,17,128
9131,9131,,17,128
9578,9578,,17,128
9686,9686,,17,128
9837,9837,,17,128
9883,9883,,17,128
9960,9960,,17,128
4582,4582,,7,56
78,78,,7,56
251,251,,7,56
343,343,,7,56
421,421,,7,56
652,652,,7,56
1037,1037,,7,56
1149,1149,,7,56
1697,1697,,7,56
1708,1708,,7,56
1737,1737,,7,56
1957,1957,,7,56
2365,2365,,7,56
2499,2499,,7,56
2595,2595,,7,56
2682,2682,,7,56
2696,2696,,7,56
3081,3081,,7,56
3213,3213,,7,56
3407,3407,,7,56
3474,3474,,7,56
3601,3601,,7,56
3622,3622,,7,56
3765,3765,,7,56
3950,3950,,7,56
3961,3961,,7,56
4332,4332,,7,56
4952,4952,,7,56
4967,4967,,7,56
5238,5238,,7,56
5291,5291,,7,56
5296,5296,,7,56
5921,5921,,7,56
6372,6372,,7,56
6449,6449,,7,56
6515,6515,,7,56
6641,6641,,7,56
6902,6902,,7,56
7093,7093,,7,56
7184,7184,,7,56
7876,7876,,7,56
7989,7989,,7,56
8137,8137,,7,56
8348,8348,,7,56
8598,8598,,7,56
8733,8733,,7,56
9028,9028,,7,56
9652,9652,,7,56
9818,9818,,7,56
802,802,,18,135
171,171,,18,135
204,204,,18,135
535,535,,18,135
671,671,,18,135
950,950,,18,135
1559,1559,,18,135
1829,1829,,18,135
1937,1937,,18,135
2369,2369,,18,135
2605,2605,,18,135
2955,2955,,18,135
3037,3037,,18,135
3365,3365,,18,135
3445,3445,,18,135
3478,3478,,18,135
3481,3481,,18,135
3656,3656,,18,135
3674,3674,,18,135
3907,3907,,18,135
3976,3976,,18,135
4071,4071,,18,135
4138,4138,,18,135
4208,4208,,18,135
4625,4625,,18,135
4784,4784,,18,135
5137,5137,,18,135
5143,5143,,18,135
5348,5348,,18,135
5424,5424,,18,135
5433,5433,,18,135
5687,5687,,18,135
6352,6352,,18,135
6613,6613,,18,135
6651,6651,,18,135
6676,6676,,18,135
6680,6680,,18,135
6869,6869,,18,135
7460,7460,,18,135
7501,7501,,18,135
7508,7508,,18,135
7673,7673,,18,135
8024,8024,,18,135
8179,8179,,18,135
8183,8183,,18,135
8358,8358,,18,135
8396,8396,,18,135
8412,8412,,18,135
8596,8596,,18,135
8933,8933,,18,135
8982,8982,,18,135
9157,9157,,18,135
9263,9263,,18,135
9488,9488,,18,135
9622,9622,,18,135
9865,9865,,18,135
9992,9992,,18,135
771,771,,19,138
139,139,,19,138
162,162,,19,138
293,293,,19,138
492,492,,19,138
637,637,,19,138
820,820,,19,138
886,886,,19,138
930,930,,19,138
1226,1226,,19,138
1724,1724,,19,138
1953,1953,,19,138
1991,1991,,19,138
2094,2094,,19,138
2294,2294,,19,138
2309,2309,,19,138
3051,3051,,19,138
3145,3145,,19,138
3276,3276,,19,138
3886,3886,,19,138
4008,4008,,19,138
4210,4210,,19,138
5022,5022,,19,138
5115,5115,,19,138
5434,5434,,19,138
5468,5468,,19,138
5810,5810,,19,138
6146,6146,,19,138
6445,6445,,19,138
6838,6838,,19,138
6926,6926,,19,138
7033,7033,,19,138
7512,7512,,19,138
7715,7715,,19,138
7855,7855,,19,138
8171,8171,,19,138
8800,8800,,19,138
9418,9418,,19,138
9458,9458,,19,138
9823,9823,,19,138
9010,9010,,20,145
84,84,,20,145
452,452,,20,145
583,583,,20,145
708,708,,20,145
788,788,,20,145
1323,1323,,20,145
1653,1653,,20,145
1747,1747,,20,145
1785,1785,,20,145
2820,2820,,20,145
2973,2973,,20,145
3004,3004,,20,145
3447,3447,,20,145
3591,3591,,20,145
3931,3931,,20,145
4035,4035,,20,145
4361,4361,,20,145
4523,4523,,20,145
5204,5204,,20,145
5359,5359,,20,145
5482,5482,,20,145
5573,5573,,20,145
5716,5716,,20,145
5770,5770,,20,145
5799,5799,,20,145
5871,5871,,20,145
5942,5942,,20,145
6190,6190,,20,145
6235,6235,,20,145
6298,6298,,20,145
6375,6375,,20,145
6452,6452,,20,145
6968,6968,,20,145
7487,7487,,20,145
7719,7719,,20,145
7750,7750,,20,145
7943,7943,,20,145
7960,7960,,20,145
8501,8501,,20,145
8802,8802,,20,145
9162,9162,,20,145
9665,9665,,20,145
9765,9765,,21,154
439,439,,21,154
513,513,,21,154
1393,1393,,21,154
1504,1504,,21,154
1876,1876,,21,154
2242,2242,,21,154
2388,2388,,21,154
2469,2469,,21,154
2485,2485,,21,154
2880,2880,,21,154
3005,3005,,21,154
3093,3093,,21,154
3696,3696,,21,154
3761,3761,,21,154
3762,3762,,21,154
3799,3799,,21,154
3938,3938,,21,154
4099,4099,,21,154
4218,4218,,21,154
4440,4440,,21,154
4480,4480,,21,154
4482,4482,,21,154
4504,4504,,21,154
4676,4676,,21,154
4690,4690,,21,154
4693,4693,,21,154
4767,4767,,21,154
4810,4810,,21,154
5054,5054,,21,154
5222,5222,,21,154
5446,5446,,21,154
5877,5877,,21,154
6075,6075,,21,154
6170,6170,,21,154
6823,6823,,21,154
7172,7172,,21,154
7312,7312,,21,154
7458,7458,,21,154
7479,7479,,21,154
7538,7538,,21,154
7664,7664,,21,154
7738,7738,,21,154
7824,7824,,21,154
8044,8044,,21,154
8116,8116,,21,154
8270,8270,,21,154
8282,8282,,21,154
8289,8289,,21,154
8487,8487,,21,154
8607,8607,,21,154
9110,9110,,21,154
9736,9736,,21,154
2744,2744,,16,121
54,54,,16,121
237,237,,16,121
446,446,,16,121
711,711,,16,121
819,819,,16,121
1232,1232,,16,121
1239,1239,,16,121
1514,1514,,16,121
2137,2137,,16,121
2203,2203,,16,121
2227,2227,,16,121
2372,2372,,16,121
2766,2766,,16,121
3100,3100,,16,121
3430,3430,,16,121
3926,3926,,16,121
4052,4052,,16,121
4304,4304,,16,121
4689,4689,,16,121
4975,4975,,16,121
5071,5071,,16,121
5164,5164,,16,121
5360,5360,,16,121
5466,5466,,16,121
5558,5558,,16,121
5622,5622,,16,121
5867,5867,,16,121
6069,6069,,16,121
6386,6386,,16,121
6715,6715,,16,121
6800,6800,,16,121
6803,6803,,16,121
6879,6879,,16,121
7208,7208,,16,121
7344,7344,,16,121
7493,7493,,16,121
7602,7602,,16,121
7650,7650,,16,121
7970,7970,,16,121
8073,8073,,16,121
8436,8436,,16,121
8449,8449,,16,121
8560,8560,,16,121
9146,9146,,16,121
9191,9191,,16,121
9327,9327,,16,121
9427,9427,,16,121
9465,9465,,16,121
9513,9513,,16,121
9901,9901,,16,121
1849,1849,,20,144
150,150,,20,144
499,499,,20,144
526,526,,20,144
756,756,,20,144
824,824,,20,144
984,984,,20,144
1156,1156,,20,144
1508,1508,,20,144
1576,1576,,20,144
1789,1789,,20,144
1866,1866,,20,144
1958,1958,,20,144
2051,2051,,20,144
2079,2079,,20,144
2286,2286,,20,144
2302,2302,,20,144
2452,2452,,20,144
2656,2656,,20,144
2764,2764,,20,144
2822,2822,,20,144
3251,3251,,20,144
3916,3916,,20,144
4118,4118,,20,144
4230,4230,,20,144
4457,4457,,20,144
4486,4486,,20,144
4801,4801,,20,144
4812,4812,,20,144
5008,5008,,20,144
5068,5068,,20,144
5128,5128,,20,144
5210,5210,,20,144
5545,5545,,20,144
5725,5725,,20,144
5756,5756,,20,144
7024,7024,,20,144
7495,7495,,20,144
7639,7639,,20,144
7813,7813,,20,144
8015,8015,,20,144
8233,8233,,20,144
8352,8352,,20,144
8488,8488,,20,144
8720,8720,,20,144
8746,8746,,20,144
9421,9421,,20,144
9505,9505,,20,144
9702,9702,,20,144
9895,9895,,20,144
9936,9936,,20,144
9950,9950,,20,144
308,308,,22,161
332,332,,22,161
467,467,,22,161
488,488,,22,161
559,559,,22,161
686,686,,22,161
1088,1088,,22,161
1091,1091,,22,161
1129,1129,,22,161
1512,1512,,22,161
1738,1738,,22,161
1928,1928,,22,161
2547,2547,,22,161
2598,2598,,22,161
2612,2612,,22,161
2808,2808,,22,161
2842,2842,,22,161
3165,3165,,22,161
3170,3170,,22,161
3192,3192,,22,161
3272,3272,,22,161
3278,3278,,22,161
3400,3400,,22,161
3692,3692,,22,161
3716,3716,,22,161
4097,4097,,22,161
4271,4271,,22,161
4321,4321,,22,161
4474,4474,,22,161
4500,4500,,22,161
4674,4674,,22,161
5148,5148,,22,161
5201,5201,,22,161
5427,5427,,22,161
5538,5538,,22,161
5670,5670,,22,161
5742,5742,,22,161
5962,5962,,22,161
6464,6464,,22,161
6545,6545,,22,161
6639,6639,,22,161
7009,7009,,22,161
7159,7159,,22,161
7194,7194,,22,161
7204,7204,,22,161
7259,7259,,22,161
7457,7457,,22,161
7476,7476,,22,161
7807,7807,,22,161
7835,7835,,22,161
7968,7968,,22,161
8413,8413,,22,161
8475,8475,,22,161
8677,8677,,22,161
8917,8917,,22,161
8951,8951,,22,161
9039,9039,,22,161
9097,9097,,22,161
9918,9918,,22,161
1224,1224,,10,80
109,109,,10,80
126,126,,10,80
153,153,,10,80
660,660,,10,80
835,835,,10,80
889,889,,10,80
964,964,,10,80
1015,1015,,10,80
1209,1209,,10,80
1546,1546,,10,80
1746,1746,,10,80
1865,1865,,10,80
1889,1889,,10,80
1899,1899,,10,80
2451,2451,,10,80
2618,2618,,10,80
3248,3248,,10,80
3602,3602,,10,80
4360,4360,,10,80
4392,4392,,10,80
4526,4526,,10,80
4883,4883,,10,80
4999,4999,,10,80
5335,5335,,10,80
5393,5393,,10,80
5680,5680,,10,80
5755,5755,,10,80
6008,6008,,10,80
6200,6200,,10,80
6218,6218,,10,80
6269,6269,,10,80
6531,6531,,10,80
6775,6775,,10,80
6807,6807,,10,80
6976,6976,,10,80
7622,7622,,10,80
7741,7741,,10,80
7860,7860,,10,80
7976,7976,,10,80
8299,8299,,10,80
8556,8556,,10,80
8838,8838,,10,80
9290,9290,,10,80
7090,7090,,13,96
147,147,,13,96
408,408,,13,96
710,710,,13,96
870,870,,13,96
903,903,,13,96
1093,1093,,13,96
1208,1208,,13,96
1282,1282,,13,96
1300,1300,,13,96
1433,1433,,13,96
1460,1460,,13,96
1515,1515,,13,96
1643,1643,,13,96
1851,1851,,13,96
1946,1946,,13,96
2027,2027,,13,96
2475,2475,,13,96
2793,2793,,13,96
2800,2800,,13,96
2911,2911,,13,96
2999,2999,,13,96
3012,3012,,13,96
3374,3374,,13,96
3520,3520,,13,96
3723,3723,,13,96
3971,3971,,13,96
4095,4095,,13,96
4198,4198,,13,96
4229,4229,,13,96
4357,4357,,13,96
4416,4416,,13,96
5712,5712,,13,96
5895,5895,,13,96
6286,6286,,13,96
6590,6590,,13,96
6681,6681,,13,96
6777,6777,,13,96
6965,6965,,13,96
7168,7168,,13,96
7178,7178,,13,96
7198,7198,,13,96
7319,7319,,13,96
7448,7448,,13,96
7848,7848,,13,96
7892,7892,,13,96
8484,8484,,13,96
8658,8658,,13,96
8756,8756,,13,96
8826,8826,,13,96
9287,9287,,13,96
9354,9354,,13,96
9426,9426,,13,96
9430,9430,,13,96
9499,9499,,13,96
9515,9515,,13,96
9774,9774,,13,96
9412,9412,,14,105
261,261,,14,105
286,286,,14,105
292,292,,14,105
368,368,,14,105
387,387,,14,105
511,511,,14,105
979,979,,14,105
1292,1292,,14,105
1441,1441,,14,105
1478,1478,,14,105
1618,1618,,14,105
1621,1621,,14,105
1694,1694,,14,105
1725,1725,,14,105
1981,1981,,14,105
2077,2077,,14,105
2098,2098,,14,105
2217,2217,,14,105
2245,2245,,14,105
2267,2267,,14,105
2396,2396,,14,105
3035,3035,,14,105
3615,3615,,14,105
3629,3629,,14,105
3689,3689,,14,105
3743,3743,,14,105
3795,3795,,14,105
4062,4062,,14,105
4132,4132,,14,105
4242,4242,,14,105
4316,4316,,14,105
4652,4652,,14,105
5019,5019,,14,105
5286,5286,,14,105
6037,6037,,14,105
6062,6062,,14,105
6978,6978,,14,105
7079,7079,,14,105
7114,7114,,14,105
7141,7141,,14,105
7257,7257,,14,105
7556,7556,,14,105
7685,7685,,14,105
7728,7728,,14,105
8087,8087,,14,105
8204,8204,,14,105
8914,8914,,14,105
8945,8945,,14,105
9526,9526,,14,105
9753,9753,,14,105
9924,9924,,14,105
4069,4069,,10,79
184,184,,10,79
222,222,,10,79
482,482,,10,79
605,605,,10,79
750,750,,10,79
923,923,,10,79
1151,1151,,10,79
1171,1171,,10,79
1570,1570,,10,79
1655,1655,,10,79
2127,2127,,10,79
2374,2374,,10,79
2733,2733,,10,79
2937,2937,,10,79
3233,3233,,10,79
3376,3376,,10,79
3444,3444,,10,79
3562,3562,,10,79
3725,3725,,10,79
3869,3869,,10,79
4088,4088,,10,79
4290,4290,,10,79
4303,4303,,10,79
4477,4477,,10,79
4483,4483,,10,79
4695,4695,,10,79
4874,4874,,10,79
4884,4884,,10,79
5012,5012,,10,79
5021,5021,,10,79
5067,5067,,10,79
5214,5214,,10,79
6497,6497,,10,79
6621,6621,,10,79
6812,6812,,10,79
6975,6975,,10,79
7067,7067,,10,79
7130,7130,,10,79
7140,7140,,10,79
7264,7264,,10,79
7742,7742,,10,79
7761,7761,,10,79
7904,7904,,10,79
8184,8184,,10,79
8237,8237,,10,79
8397,8397,,10,79
8425,8425,,10,79
8646,8646,,10,79
9023,9023,,10,79
9947,9947,,10,79
1001,1001,,17,127
161,161,,17,127
602,602,,17,127
613,613,,17,127
659,659,,17,127
770,770,,17,127
1250,1250,,17,127
1333,1333,,17,127
1941,1941,,17,127
2133,2133,,17,127
2753,2753,,17,127
2789,2789,,17,127
3036,3036,,17,127
3389,3389,,17,127
3712,3712,,17,127
3883,3883,,17,127
4226,4226,,17,127
4733,4733,,17,127
4852,4852,,17,127
5029,5029,,17,127
5349,5349,,17,127
5583,5583,,17,127
5845,5845,,17,127
6189,6189,,17,127
6244,6244,,17,127
6256,6256,,17,127
6341,6341,,17,127
6689,6689,,17,127
6909,6909,,17,127
6987,6987,,17,127
7137,7137,,17,127
7193,7193,,17,127
7588,7588,,17,127
7589,7589,,17,127
7981,7981,,17,127
8094,8094,,17,127
8308,8308,,17,127
8553,8553,,17,127
8666,8666,,17,127
8980,8980,,17,127
9112,9112,,17,127
9273,9273,,17,127
9301,9301,,17,127
9409,9409,,17,127
9463,9463,,17,127
9821,9821,,17,127
9993,9993,,17,127
1190,1190,,23,170
0,0,,23,170
73,73,,23,170
199,199,,23,170
238,238,,23,170
277,277,,23,170
1233,1233,,23,170
1765,1765,,23,170
1897,1897,,23,170
1950,1950,,23,170
2063,2063,,23,170
2334,2334,,23,170
2481,2481,,23,170
2483,2483,,23,170
2503,2503,,23,170
2715,2715,,23,170
2783,2783,,23,170
3301,3301,,23,170
3509,3509,,23,170
3708,3708,,23,170
3820,3820,,23,170
4013,4013,,23,170
4056,4056,,23,170
5197,5197,,23,170
5957,5957,,23,170
6304,6304,,23,170
6377,6377,,23,170
6383,6383,,23,170
6390,6390,,23,170
6400,6400,,23,170
6491,6491,,23,170
6724,6724,,23,170
6912,6912,,23,170
7440,7440,,23,170
7736,7736,,23,170
7776,7776,,23,170
7801,7801,,23,170
7983,7983,,23,170
8053,8053,,23,170
8089,8089,,23,170
8241,8241,,23,170
8269,8269,,23,170
8380,8380,,23,170
8395,8395,,23,170
8409,8409,,23,170
8678,8678,,23,170
8807,8807,,23,170
8828,8828,,23,170
8950,8950,,23,170
9080,9080,,23,170
9296,9296,,23,170
9830,9830,,23,170
9838,9838,,23,170
9996,9996,,23,170
4751,4751,,17,126
50,50,,17,126
97,97,,17,126
178,178,,17,126
210,210,,17,126
260,260,,17,126
411,411,,17,126
529,529,,17,126
618,618,,17,126
656,656,,17,126
730,730,,17,126
769,769,,17,126
986,986,,17,126
1684,1684,,17,126
1844,1844,,17,126
1931,1931,,17,126
2447,2447,,17,126
2615,2615,,17,126
2737,2737,,17,126
2756,2756,,17,126
3166,3166,,17,126
3194,3194,,17,126
3228,3228,,17,126
3473,3473,,17,126
3715,3715,,17,126
3730,3730,,17,126
3764,3764,,17,126
3871,3871,,17,126
3968,3968,,17,126
4006,4006,,17,126
4334,4334,,17,126
4546,4546,,17,126
4560,4560,,17,126
4678,4678,,17,126
4701,4701,,17,126
5051,5051,,17,126
5242,5242,,17,126
5263,5263,,17,126
5844,5844,,17,126
5900,5900,,17,126
5949,5949,,17,126
6060,6060,,17,126
6246,6246,,17,126
6302,6302,,17,126
6346,6346,,17,126
6540,6540,,17,126
6875,6875,,17,126
7207,7207,,17,126
7280,7280,,17,126
7363,7363,,17,126
7930,7930,,17,126
8344,8344,,17,126
8428,8428,,17,126
8747,8747,,17,126
8953,8953,,17,126
2510,2510,,14,104
6,6,,14,104
119,119,,14,104
227,227,,14,104
948,948,,14,104
1211,1211,,14,104
1278,1278,,14,104
1283,1283,,14,104
1293,1293,,14,104
1344,1344,,14,104
1525,1525,,14,104
1529,1529,,14,104
1583,1583,,14,104
2031,2031,,14,104
2073,2073,,14,104
2300,2300,,14,104
2375,2375,,14,104
2434,2434,,14,104
2589,2589,,14,104
2678,2678,,14,104
2714,2714,,14,104
2717,2717,,14,104
2811,2811,,14,104
2817,2817,,14,104
3149,3149,,14,104
3311,3311,,14,104
3588,3588,,14,104
3811,3811,,14,104
4216,4216,,14,104
4235,4235,,14,104
4529,4529,,14,104
4653,4653,,14,104
4659,4659,,14,104
4666,4666,,14,104
5003,5003,,14,104
5028,5028,,14,104
5050,5050,,14,104
5552,5552,,14,104
5960,5960,,14,104
6250,6250,,14,104
6533,6533,,14,104
6620,6620,,14,104
6700,6700,,14,104
6708,6708,,14,104
6949,6949,,14,104
7189,7189,,14,104
7239,7239,,14,104
7276,7276,,14,104
7632,7632,,14,104
7660,7660,,14,104
7766,7766,,14,104
7790,7790,,14,104
7840,7840,,14,104
7916,7916,,14,104
8453,8453,,14,104
8843,8843,,14,104
8944,8944,,14,104
9512,9512,,14,104
9627,9627,,14,104
2957,2957,,12,90
362,362,,12,90
375,375,,12,90
592,592,,12,90
1271,1271,,12,90
1658,1658,,12,90
1805,1805,,12,90
2186,2186,,12,90
2195,2195,,12,90
2276,2276,,12,90
2322,2322,,12,90
2345,2345,,12,90
2774,2774,,12,90
3151,3151,,12,90
3718,3718,,12,90
3727,3727,,12,90
3930,3930,,12,90
4001,4001,,12,90
4025,4025,,12,90
4324,4324,,12,90
4380,4380,,12,90
4722,4722,,12,90
5206,5206,,12,90
5281,5281,,12,90
5574,5574,,12,90
5616,5616,,12,90
5684,5684,,12,90
5836,5836,,12,90
6119,6119,,12,90
6562,6562,,12,90
6610,6610,,12,90
6647,6647,,12,90
6766,6766,,12,90
7080,7080,,12,90
7315,7315,,12,90
7569,7569,,12,90
8250,8250,,12,90
8319,8319,,12,90
8525,8525,,12,90
8605,8605,,12,90
8921,8921,,12,90
9258,9258,,12,90
9449,9449,,12,90
9732,9732,,12,90
9888,9888,,12,90
72,72,,24,173
175,175,,24,173
328,328,,24,173
350,350,,24,173
489,489,,24,173
564,564,,24,173
781,781,,24,173
859,859,,24,173
882,882,,24,173
917,917,,24,173
1561,1561,,24,173
1795,1795,,24,173
1904,1904,,24,173
2175,2175,,24,173
2599,2599,,24,173
2664,2664,,24,173
2695,2695,,24,173
2749,2749,,24,173
2810,2810,,24,173
3360,3360,,24,173
3458,3458,,24,173
4065,4065,,24,173
4194,4194,,24,173
4291,4291,,24,173
4384,4384,,24,173
4586,4586,,24,173
4800,4800,,24,173
5047,5047,,24,173
5372,5372,,24,173
5704,5704,,24,173
5876,5876,,24,173
6039,6039,,24,173
6297,6297,,24,173
6379,6379,,24,173
7075,7075,,24,173
7420,7420,,24,173
7445,7445,,24,173
7603,7603,,24,173
7610,7610,,24,173
7864,7864,,24,173
8119,8119,,24,173
8477,8477,,24,173
8870,8870,,24,173
9150,9150,,24,173
9154,9154,,24,173
9452,9452,,24,173
9932,9932,,24,173
9981,9981,,24,173
922,922,,16,120
87,87,,16,120
197,197,,16,120
461,461,,16,120
518,518,,16,120
673,673,,16,120
877,877,,16,120
898,898,,16,120
1027,1027,,16,120
1141,1141,,16,120
1464,1464,,16,120
1503,1503,,16,120
2020,2020,,16,120
2529,2529,,16,120
3048,3048,,16,120
3167,3167,,16,120
3547,3547,,16,120
3548,3548,,16,120
3711,3711,,16,120
3934,3934,,16,120
4350,4350,,16,120
4388,4388,,16,120
4425,4425,,16,120
4490,4490,,16,120
4588,4588,,16,120
4785,4785,,16,120
4786,4786,,16,120
4895,4895,,16,120
5011,5011,,16,120
5228,5228,,16,120
5437,5437,,16,120
5557,5557,,16,120
6973,6973,,16,120
7177,7177,,16,120
7546,7546,,16,120
7729,7729,,16,120
7792,7792,,16,120
7996,7996,,16,120
8107,8107,,16,120
8307,8307,,16,120
8327,8327,,16,120
8394,8394,,16,120
8455,8455,,16,120
8669,8669,,16,120
8876,8876,,16,120
8922,8922,,16,120
9034,9034,,16,120
9117,9117,,16,120
9657,9657,,16,120
9893,9893,,16,120
2864,2864,,5,42
86,86,,5,42
491,491,,5,42
761,761,,5,42
797,797,,5,42
809,809,,5,42
960,960,,5,42
1154,1154,,5,42
1348,1348,,5,42
1706,1706,,5,42
1975,1975,,5,42
2114,2114,,5,42
2381,2381,,5,42
2417,2417,,5,42
2657,2657,,5,42
3019,3019,,5,42
3020,3020,,5,42
3159,3159,,5,42
3207,3207,,5,42
3511,3511,,5,42
3585,3585,,5,42
3827,3827,,5,42
4262,4262,,5,42
4284,4284,,5,42
4805,4805,,5,42
6385,6385,,5,42
6459,6459,,5,42
6663,6663,,5,42
6991,6991,,5,42
7092,7092,,5,42
7731,7731,,5,42
7806,7806,,5,42
7810,7810,,5,42
7922,7922,,5,42
8022,8022,,5,42
8243,8243,,5,42
8734,8734,,5,42
8886,8886,,5,42
8988,8988,,5,42
9048,9048,,5,42
9431,9431,,5,42
9693,9693,,5,42
9875,9875,,5,42
9913,9913,,5,42
9976,9976,,5,42
7735,7735,,10,78
403,403,,10,78
484,484,,10,78
751,751,,10,78
828,828,,10,78
936,936,,10,78
1661,1661,,10,78
2017,2017,,10,78
2279,2279,,10,78
2477,2477,,10,78
2704,2704,,10,78
2739,2739,,10,78
2754,2754,,10,78
2885,2885,,10,78
3121,3121,,10,78
3241,3241,,10,78
3408,3408,,10,78
3568,3568,,10,78
3690,3690,,10,78
3709,3709,,10,78
4077,4077,,10,78
4147,4147,,10,78
4954,4954,,10,78
5268,5268,,10,78
5582,5582,,10,78
5589,5589,,10,78
5930,5930,,10,78
5999,5999,,10,78
6123,6123,,10,78
6148,6148,,10,78
6241,6241,,10,78
6285,6285,,10,78
6367,6367,,10,78
6600,6600,,10,78
7229,7229,,10,78
7241,7241,,10,78
7390,7390,,10,78
7486,7486,,10,78
7778,7778,,10,78
7959,7959,,10,78
8143,8143,,10,78
8513,8513,,10,78
8661,8661,,10,78
8935,8935,,10,78
9245,9245,,10,78
9674,9674,,10,78
9750,9750,,10,78
9951,9951,,10,78
6889,6889,,14,103
550,550,,14,103
590,590,,14,103
664,664,,14,103
1089,1089,,14,103
1702,1702,,14,103
1867,1867,,14,103
1875,1875,,14,103
2030,2030,,14,103
2132,2132,,14,103
2172,2172,,14,103
2626,2626,,14,103
2987,2987,,14,103
3210,3210,,14,103
3242,3242,,14,103
3561,3561,,14,103
3713,3713,,14,103
3792,3792,,14,103
3888,3888,,14,103
4222,4222,,14,103
4508,4508,,14,103
4680,4680,,14,103
4703,4703,,14,103
4713,4713,,14,103
4832,4832,,14,103
5139,5139,,14,103
5745,5745,,14,103
5854,5854,,14,103
6435,6435,,14,103
6670,6670,,14,103
6881,6881,,14,103
7019,7019,,14,103
7364,7364,,14,103
7367,7367,,14,103
7470,7470,,14,103
8976,8976,,14,103
9113,9113,,14,103
9128,9128,,14,103
9295,9295,,14,103
9617,9617,,14,103
9757,9757,,14,103
9816,9816,,14,103
7781,7781,,14,102
457,457,,14,102
525,525,,14,102
629,629,,14,102
833,833,,14,102
1062,1062,,14,102
1362,1362,,14,102
1395,1395,,14,102
1397,1397,,14,102
1615,1615,,14,102
1846,1846,,14,102
2148,2148,,14,102
2161,2161,,14,102
2258,2258,,14,102
2329,2329,,14,102
2397,2397,,14,102
2429,2429,,14,102
2460,2460,,14,102
2474,2474,,14,102
2938,2938,,14,102
3303,3303,,14,102
3417,3417,,14,102
3477,3477,,14,102
3491,3491,,14,102
3668,3668,,14,102
3736,3736,,14,102
3785,3785,,14,102
3853,3853,,14,102
4115,4115,,14,102
4352,4352,,14,102
4638,4638,,14,102
4649,4649,,14,102
4712,4712,,14,102
4819,4819,,14,102
4826,4826,,14,102
4850,4850,,14,102
5082,5082,,14,102
5307,5307,,14,102
5620,5620,,14,102
5727,5727,,14,102
5759,5759,,14,102
6076,6076,,14,102
6264,6264,,14,102
6309,6309,,14,102
6646,6646,,14,102
6822,6822,,14,102
6964,6964,,14,102
7134,7134,,14,102
7196,7196,,14,102
7261,7261,,14,102
7521,7521,,14,102
7777,7777,,14,102
8092,8092,,14,102
8219,8219,,14,102
8577,8577,,14,102
8590,8590,,14,102
8653,8653,,14,102
8664,8664,,14,102
8941,8941,,14,102
9083,9083,,20,143
268,268,,20,143
1501,1501,,20,143
1612,1612,,20,143
1634,1634,,20,143
2057,2057,,20,143
2445,2445,,20,143
2668,2668,,20,143
2829,2829,,20,143
2876,2876,,20,143
3160,3160,,20,143
3249,3249,,20,143
3386,3386,,20,143
3406,3406,,20,143
3513,3513,,20,143
3864,3864,,20,143
4054,4054,,20,143
4162,4162,,20,143
4294,4294,,20,143
4572,4572,,20,143
5320,5320,,20,143
5542,5542,,20,143
5600,5600,,20,143
6061,6061,,20,143
6083,6083,,20,143
6485,6485,,20,143
6505,6505,,20,143
6751,6751,,20,143
7102,7102,,20,143
7214,7214,,20,143
7302,7302,,20,143
7304,7304,,20,143
7659,7659,,20,143
7676,7676,,20,143
8029,8029,,20,143
8342,8342,,20,143
